student_id,weak_kcs,n_weak,weakest_5,related_kcs
user3585,geometry,1,geometry;shortest paths;graphs;trees;Connected Components,
user3587,,0,Brute Force Enumeration;dp;1D DP;implementation;Simulation,
user3588,,0,graph matchings;graphs;geometry;DFS;flows,
user3589,Connected Components;divide and conquer;graphs,3,graphs;divide and conquer;Connected Components;Bipartite Graph Check;shortest paths,BFS;DFS;dp
user359,,0,geometry;flows;shortest paths;graph matchings;graphs,
user3590,,0,trees;graphs;Ordered Set;Tree DFS;data structures,
user3592,geometry;graphs,2,geometry;graphs;flows;Max Flow;Distance Between Points,
user3593,,0,geometry;graphs;trees;Prime Sieve;data structures,
user3594,,0,Tree DFS;Dijkstra;shortest paths;data structures;graphs,
user3596,,0,graphs;Bipartite Graph Check;geometry;Connected Components;DFS,
user3597,Tree DFS;graphs;trees,3,graphs;trees;Tree DFS;Tree DP;dp,DFS;data structures
user36,,0,graphs;dp;dsu;Brute Force Enumeration;data structures,
user360,,0,graphs;two pointers;Ordered Set;data structures;Multiset,
user3600,,0,graphs;DFS;Cycle Detection;ternary search;binary search,
user3601,,0,geometry;Tree DFS;graphs;trees;Graph Representation,
user3603,graphs,1,graphs;data structures;interactive;games;two pointers,
user3604,,0,graphs;Stack;geometry;Fenwick Tree;Hash Map,
user3605,divide and conquer;shortest paths,2,divide and conquer;shortest paths;data structures;graphs;Tree DFS,dp;graphs
user3607,,0,graph matchings;flows;graphs;DFS;Tree DFS,
user3609,,0,graphs;Monotonic Stack;trees;Graph Representation;Hash Map,
user361,,0,graphs;Priority Queue;geometry;Polygon Area;Bipartite Graph Check,
user3610,geometry,1,geometry;trees;graphs;Connected Components;Polygon Area,
user3611,geometry,1,geometry;Max Flow;flows;graph matchings;Tree DFS,
user3614,geometry,1,geometry;Polygon Area;flows;graph matchings;2-sat,
user3615,graphs,1,graphs;shortest paths;trees;divide and conquer;graph matchings,
user3617,,0,Graph Representation;Connected Components;graphs;geometry;Tree DFS,
user3618,,0,geometry;graphs;trees;dsu;Distance Between Points,
user362,Tree Diameter;graphs;shortest paths;trees,4,graphs;trees;Tree Diameter;shortest paths;Graph Representation,Tree DFS;data structures
user3620,,0,graphs;dp;geometry;Hash Map;data structures,
user3621,,0,Priority Queue;dp;data structures;Simulation;Brute Force Enumeration,
user3622,,0,flows;Max Flow;geometry;divide and conquer;Strongly Connected Components,
user3623,trees,1,trees;graphs;divide and conquer;Topological Sort;data structures,data structures;graphs
user3624,graphs;shortest paths,2,shortest paths;graphs;flows;2-sat;BFS,
user3625,graphs,1,graphs;shortest paths;Connected Components;data structures;Priority Queue,
user3626,graphs,1,graphs;flows;geometry;trees;Tree DFS,
user3627,flows;graph matchings;graphs,3,graphs;flows;graph matchings;shortest paths;Bipartite Graph Check,shortest paths
user3628,divide and conquer;graphs,2,graphs;divide and conquer;trees;Graph Representation;dsu,dp
user3629,,0,shortest paths;flows;graphs;divide and conquer;Bipartite Graph Check,
user363,,0,Polygon Area;graphs;Topological Sort;geometry;Shortest Path in DAG,
user3631,,0,data structures;dp;geometry;Polygon Area;two pointers,
user3632,graphs;shortest paths;trees,3,graphs;trees;shortest paths;geometry;Floyd-Warshall,data structures
user3633,graphs,1,graphs;flows;shortest paths;graph matchings;2-sat,
user3634,graphs,1,graphs;flows;geometry;trees;Tree DFS,
user3635,shortest paths,1,shortest paths;graphs;trees;Tree DFS;dp,graphs
user3636,geometry,1,geometry;Binary Lifting;graphs;trees;divide and conquer,
user3638,graphs,1,graphs;Line Intersection;geometry;Connected Components;Hash Map,
user3639,shortest paths,1,shortest paths;graphs;trees;flows;Priority Queue,graphs
user3640,,0,flows;Tree DFS;trees;graphs;data structures,
user3641,,0,flows;geometry;Polygon Area;Bipartite Graph Check;graphs,
user3642,DFS;graphs;trees,3,graphs;DFS;trees;dsu;number theory,Graph Representation;data structures
user3643,,0,Polygon Area;geometry;graphs;trees;Distance Between Points,
user3644,geometry,1,geometry;flows;Distance Between Points;Bipartite Graph Check;Monotonic Queue,
user3646,graphs,1,graphs;geometry;Shortest Path in DAG;shortest paths;flows,
user3647,flows;graphs;shortest paths,3,shortest paths;graphs;flows;graph matchings;Topological Sort,
user3649,,0,graph matchings;geometry;Distance Between Points;graphs;Bipartite Graph Check,
user365,,0,trees;Tree DFS;graphs;Hash Map;shortest paths,
user3650,,0,graphs;Hash Map;data structures;Brute Force Enumeration;geometry,
user3652,,0,trees;graphs;Tree DFS;divide and conquer;2D DP,
user3653,,0,Brute Force Enumeration;brute force;Binary Search on Answer;implementation;dp,
user3654,,0,graphs;geometry;DFS;Connected Components;trees,
user3655,,0,geometry;flows;trees;hashing;graphs,
user3656,,0,geometry;Distance Between Points;divide and conquer;dp;trees,
user3657,Connected Components,1,Connected Components;graphs;Strongly Connected Components;Max Flow;Ordered Set,BFS;DFS
user3658,graphs,1,graphs;flows;Max Flow;geometry;Distance Between Points,
user3660,geometry;graphs;shortest paths,3,shortest paths;geometry;graphs;flows;trees,
user3662,,0,data structures;graphs;trees;bitmasks;dp,
user3663,geometry,1,geometry;graphs;shortest paths;Queue;Topological Sort,
user3664,,0,geometry;graphs;Tree DFS;trees;shortest paths,
user3665,,0,geometry;Hash Map;graphs;shortest paths;Stack,
user3666,,0,geometry;graphs;Bipartite Graph Check;trees;DFS,
user3667,geometry;shortest paths,2,geometry;shortest paths;flows;graph matchings;graphs,graphs
user3668,,0,2D DP;data structures;dp;graphs;dsu,
user3669,Connected Components;flows;graphs;shortest paths,4,graphs;shortest paths;flows;Connected Components;DFS,BFS;DFS
user367,graphs;shortest paths;trees,3,shortest paths;graphs;trees;graph matchings;flows,data structures
user3670,,0,graphs;GCD;Divisors;dp;number theory,
user3671,,0,graphs;trees;flows;graph matchings;dsu,
user3672,geometry;graphs,2,graphs;geometry;Priority Queue;Tree DFS;shortest paths,
user3676,graphs,1,graphs;geometry;Bipartite Graph Check;divide and conquer;trees,
user3677,,0,graphs;Bipartite Graph Check;dp;data structures;number theory,
user3678,,0,graphs;geometry;data structures;dp;Simulation,
user3679,graphs,1,graphs;Polygon Area;geometry;Tree DFS;trees,
user368,graphs,1,graphs;flows;2-sat;divide and conquer;shortest paths,
user3681,,0,graphs;geometry;2D DP;Brute Force Enumeration;dp,
user3682,geometry,1,geometry;flows;2-sat;Strongly Connected Components;Hash Map,
user3683,,0,graphs;shortest paths;divide and conquer;Ordered Set;Meet-in-the-middle,
user3684,,0,geometry;Distance Between Points;graphs;Hash Map;data structures,
user3685,Distance Between Points;Max Flow;Polygon Area;geometry;graph matchings,5,Polygon Area;Distance Between Points;graph matchings;geometry;Max Flow,Priority Queue;graphs;math
user3686,flows;geometry;graph matchings;graphs,4,geometry;flows;graphs;graph matchings;Max Flow,shortest paths
user3688,graphs;trees,2,graphs;trees;flows;geometry;Distance Between Points,data structures
user3689,,0,graphs;dp;data structures;ternary search;State Simulation,
user3690,graphs;shortest paths;trees,3,shortest paths;graphs;trees;Topological Sort;2-sat,data structures
user3691,graphs;shortest paths;trees,3,shortest paths;trees;graphs;Graph Representation;flows,data structures
user3694,,0,graphs;data structures;Hash Map;dp;two pointers,
user3695,,0,geometry;graphs;dp;Binary Search on Answer;1D DP,
user3696,,0,graphs;DFS;Tree DFS;hashing;Simulation,
user3697,,0,graphs;dp;ternary search;2D DP;two pointers,
user3698,,0,DFS;geometry;graphs;Bipartite Graph Check;Distance Between Points,
user3699,geometry,1,geometry;Polygon Area;graphs;Distance Between Points;DFS,
user37,flows;graphs;shortest paths,3,shortest paths;graphs;flows;trees;Priority Queue,
user3700,,0,ternary search;dp;1D DP;Brute Force Enumeration;data structures,
user3701,,0,graphs;trees;data structures;dp;Tree DP,
user3702,,0,flows;geometry;shortest paths;graphs;Graph Representation,
user3704,,0,Simulation;implementation;number theory;strings;constructive algorithms,
user3705,graphs;shortest paths;trees,3,shortest paths;graphs;trees;Graph Representation;BFS,data structures
user3706,,0,geometry;graphs;String Hashing;hashing;dp,
user3707,,0,geometry;graphs;Graph Representation;trees;Priority Queue,
user3709,,0,graphs;shortest paths;Ordered Set;Hash Map;Dijkstra,
user3711,graphs,1,graphs;geometry;Polygon Area;shortest paths;trees,
user3712,divide and conquer;flows;geometry;graphs;trees,5,geometry;flows;graphs;divide and conquer;trees,data structures;dp;shortest paths
user3714,,0,flows;graph matchings;graphs;shortest paths;2-sat,
user3715,geometry,1,geometry;Bipartite Graph Check;shortest paths;graphs;Tree DFS,
user3716,,0,Hash Map;dp;Brute Force Enumeration;1D DP;Modular Arithmetic,
user3717,,0,Bipartite Graph Check;flows;graphs;Distance Between Points;graph matchings,
user3718,,0,trees;Priority Queue;Graph Representation;Polygon Area;Max Flow,
user3719,,0,geometry;data structures;ternary search;two pointers;Binary Search on Array,
user3720,,0,graphs;Tree DFS;trees;geometry;Distance Between Points,
user3721,Binary Lifting;Dijkstra;graphs;shortest paths,4,shortest paths;Dijkstra;Binary Lifting;graphs;flows,Graph Representation;Priority Queue;Sparse Table;Tree DFS
user3724,,0,graphs;shortest paths;Strongly Connected Components;trees;geometry,
user3727,graphs,1,graphs;Cycle Detection;Hash Map;2D DP;dp,
user3728,,0,flows;DFS;graphs;Connected Components;data structures,
user3729,,0,graphs;Connected Components;DFS;dp;data structures,
user373,flows;graphs,2,graphs;flows;2-sat;Polygon Area;Bipartite Graph Check,shortest paths
user3730,graphs;shortest paths,2,shortest paths;graphs;graph matchings;flows;Topological Sort,
user3731,,0,Stack;geometry;data structures;graphs;dp,
user3732,,0,geometry;Distance Between Points;Bipartite Graph Check;graphs;String Hashing,
user3733,flows;graphs,2,graphs;flows;shortest paths;trees;dsu,shortest paths
user3734,graphs,1,graphs;trees;Polygon Area;Tree DFS;data structures,
user3735,,0,graphs;geometry;dp;data structures;Brute Force Enumeration,
user3736,,0,geometry;Polygon Area;graphs;DFS;Connected Components,
user3738,geometry,1,geometry;shortest paths;graphs;data structures;dp,
user3739,flows;graphs;shortest paths,3,shortest paths;graphs;flows;Max Flow;data structures,
user374,,0,graphs;trees;dp;dsu;data structures,
user3741,,0,graphs;trees;Tree DFS;dp;data structures,
user3742,,0,graphs;geometry;Priority Queue;data structures;dsu,
user3743,,0,geometry;dsu;Connected Components;graphs;Priority Queue,
user3744,graphs;trees,2,graphs;trees;Tree DFS;flows;shortest paths,data structures
user3746,geometry,1,geometry;Priority Queue;graphs;Hash Map;data structures,
user3747,graphs;shortest paths,2,shortest paths;graphs;Bipartite Graph Check;flows;trees,
user3749,Lowest Common Ancestor;shortest paths,2,shortest paths;Lowest Common Ancestor;graphs;flows;divide and conquer,Tree DFS;graphs
user375,,0,geometry;Polygon Area;graph matchings;flows;shortest paths,
user3752,,0,graphs;dp;two pointers;brute force;ternary search,
user3753,shortest paths,1,shortest paths;flows;graphs;geometry;Bipartite Graph Check,graphs
user3754,,0,data structures;number theory;Simulation;Difference Array;Brute Force Enumeration,
user3755,divide and conquer;graphs;shortest paths,3,shortest paths;graphs;divide and conquer;flows;graph matchings,dp
user3756,flows;graph matchings;graphs;shortest paths;trees,5,graphs;flows;graph matchings;trees;shortest paths,data structures
user3757,,0,Polygon Area;2-sat;Orientation Test;graphs;Distance Between Points,
user3758,graph matchings;graphs;trees,3,graph matchings;graphs;trees;Polygon Area;2-sat,data structures
user3760,geometry,1,geometry;graphs;Tree DFS;DFS;Line Intersection,
user3761,graphs,1,graphs;geometry;Distance Between Points;data structures;dp,
user3763,,0,shortest paths;graphs;flows;graph matchings;trees,
user3764,geometry,1,geometry;Distance Between Points;Polygon Area;Hash Map;String Hashing,
user3765,graphs,1,graphs;flows;graph matchings;Graph Representation;shortest paths,
user3768,,0,geometry;graphs;Distance Between Points;shortest paths;Bipartite Graph Check,
user3769,,0,geometry;data structures;trees;Distance Between Points;graphs,
user3771,graphs;trees,2,trees;graphs;shortest paths;Hash Map;data structures,data structures
user3772,,0,flows;graphs;trees;dsu;Hash Map,
user3774,flows,1,flows;Max Flow;graph matchings;Tree Diameter;Tree DFS,graphs;shortest paths
user3776,,0,geometry;Priority Queue;Hash Map;graphs;dsu,
user3777,graphs;shortest paths;trees,3,shortest paths;graphs;trees;divide and conquer;data structures,data structures
user3778,graph matchings,1,graph matchings;Max Flow;flows;graphs;geometry,
user3779,,0,geometry;Distance Between Points;Connected Components;graphs;String Hashing,
user3780,Convex Hull;Line Intersection;Max Flow;Orientation Test;Polygon Area;geometry,6,Line Intersection;Orientation Test;Polygon Area;geometry;Convex Hull,Distance Between Points;Priority Queue;graphs;sortings
user3781,,0,geometry;graphs;Tree DFS;Priority Queue;2D DP,
user3782,,0,geometry;trees;Tree DFS;divide and conquer;Distance Between Points,
user3783,,0,Bipartite Graph Check;graphs;geometry;Polygon Area;Hash Map,
user3784,,0,flows;Max Flow;graphs;trees;Strongly Connected Components,
user3785,,0,graphs;DFS;Connected Components;Priority Queue;Difference Array,
user3786,,0,dp;Hash Map;data structures;strings;brute force,
user3787,graphs;shortest paths,2,graphs;shortest paths;flows;graph matchings;trees,
user3788,,0,Distance Between Points;data structures;geometry;Hash Map;Monotonic Stack,
user379,,0,graphs;Tree DFS;dp;trees;Hash Map,
user3790,,0,graphs;shortest paths;data structures;Hash Map;dsu,
user3791,graphs,1,graphs;shortest paths;BFS;trees;divide and conquer,
user3792,,0,graphs;divide and conquer;data structures;Stack;Priority Queue,
user3794,,0,graphs;shortest paths;geometry;Connected Components;Distance Between Points,
user3795,graphs,1,graphs;flows;Bipartite Graph Check;graph matchings;shortest paths,
user3797,,0,data structures;graphs;dp;Simulation;1D DP,
user3798,,0,graphs;data structures;dp;geometry;Difference Array,
user3799,,0,geometry;graphs;Bitmask Enumeration;Priority Queue;Hash Map,
user38,divide and conquer;graphs,2,graphs;divide and conquer;flows;shortest paths;2-sat,dp
user380,,0,dp;Simulation;1D DP;implementation;constructive algorithms,
user3800,2-sat;flows;graphs;shortest paths,4,shortest paths;graphs;flows;2-sat;geometry,Strongly Connected Components
user3801,divide and conquer;graphs,2,divide and conquer;graphs;shortest paths;data structures;Hash Map,dp
user3802,,0,data structures;trees;Connected Components;Binary Search on Answer;Simulation,
user3804,flows;geometry;graphs,3,geometry;graphs;flows;Line Intersection;trees,shortest paths
user3805,,0,dp;2D DP;Hash Map;Brute Force Enumeration;1D DP,
user381,,0,geometry;DFS;graphs;Topological Sort;shortest paths,
user3810,divide and conquer;graphs,2,divide and conquer;graphs;shortest paths;trees;Dijkstra,dp
user3813,graphs,1,graphs;flows;shortest paths;Graph Representation;Floyd-Warshall,
user3814,,0,Bipartite Graph Check;graphs;data structures;geometry;dp,
user3815,,0,geometry;graphs;Connected Components;trees;shortest paths,
user3816,,0,flows;shortest paths;graphs;geometry;Connected Components,
user3817,graphs,1,graphs;divide and conquer;Connected Components;trees;Binary Lifting,
user3818,,0,shortest paths;graphs;flows;Floyd-Warshall;DFS,
user3819,,0,graphs;Bipartite Graph Check;Polygon Area;geometry;DFS,
user3820,Graph Representation;graphs;shortest paths,3,shortest paths;graphs;Graph Representation;Connected Components;trees,
user3821,Max Flow,1,Max Flow;flows;shortest paths;graphs;graph matchings,Priority Queue;graphs
user3822,divide and conquer;graphs,2,divide and conquer;graphs;geometry;shortest paths;DFS,dp
user3825,graphs,1,graphs;geometry;Polygon Area;trees;divide and conquer,
user3827,graphs,1,graphs;trees;Bipartite Graph Check;divide and conquer;Cycle Detection,
user3828,graphs,1,graphs;data structures;dsu;geometry;dp,
user3829,,0,geometry;graphs;shortest paths;Bipartite Graph Check;trees,
