id,concepts,rating,tags,,,,,,,,,
1877-C,"[""Modular Arithmetic""]",1200,"[""math"",""number theory""]",,,,,,,,,
1882-A,,800,"[""greedy""]",,,,,,,,,
1886-A,"[""Brute Force Enumeration"",""Modular Arithmetic""]",800,"[""brute force"",""constructive algorithms"",""math""]",,,,,,,,,
1886-B,"[""Distance Between Points""]",1200,"[""binary search"",""geometry"",""math""]",,,,,,,,,
1886-C,"[""Prefix Sum"",""Simulation""]",1600,"[""implementation"",""strings""]",,,,,,,,,
1886-D,"[""Permutations""]",2100,"[""combinatorics"",""data structures"",""math""]",,,,,,,,,
1886-E,,2400,"[""bitmasks"",""constructive algorithms"",""dp"",""greedy"",""math"",""sortings"",""two pointers""]",,,,,,,,,
1886-F,"[""Interval Scheduling"",""Segment Tree""]",3300,"[""data structures"",""greedy""]",,,,,,,,,
1887-B,"[""Binary Search on Array"",""Dijkstra""]",1900,"[""binary search"",""graphs"",""shortest paths""]",,,,,,,,,
1887-C,,2400,"[""binary search"",""brute force"",""constructive algorithms"",""data structures"",""greedy"",""hashing"",""two pointers""]",,,,,,,,,
1887-D,,2700,"[""binary search"",""data structures"",""divide and conquer"",""dsu"",""math"",""trees"",""two pointers""]",,,,,,,,,
1887-E,"[""Binary Search on Answer"",""Bipartite Graph Check"",""Cycle Detection""]",3100,"[""binary search"",""constructive algorithms"",""graphs"",""interactive""]",,,,,,,,,
1887-F,"[""Simulation""]",3400,"[""constructive algorithms""]",,,,,,,,,
1893-A,"[""Simulation"",""State Simulation""]",1400,"[""brute force"",""graphs"",""implementation""]",,,,,,,,,
1893-B,"[""Greedy Sorting"",""Two Pointers on Sorted Array""]",1700,"[""constructive algorithms"",""greedy"",""sortings"",""two pointers""]",,,,,,,,,
1893-C,"[""Brute Force Enumeration""]",2000,"[""brute force"",""greedy"",""implementation""]",,,,,,,,,
1893-D,"[""Greedy Sorting"",""Priority Queue""]",2600,"[""constructive algorithms"",""data structures"",""greedy""]",,,,,,,,,
1893-E,"[""Cycle Detection""]",3500,"[""combinatorics"",""dp"",""graphs""]",,,,,,,,,
1902-A,,800,"[""constructive algorithms""]",,,,,,,,,
1902-B,"[""Binary Search on Answer""]",1100,"[""binary search"",""brute force"",""greedy""]",,,,,,,,,
1902-C,,1300,"[""brute force"",""constructive algorithms"",""greedy"",""math"",""number theory""]",,,,,,,,,
1902-D,"[""Binary Search on Array"",""Hash Map""]",1900,"[""binary search"",""data structures"",""dp"",""implementation""]",,,,,,,,,
1902-E,"[""Trie""]",1900,"[""data structures"",""strings"",""trees""]",,,,,,,,,
1902-F,,2400,"[""data structures"",""divide and conquer"",""graphs"",""implementation"",""math"",""trees""]",,,,,,,,,
1906-A,,1000,"[""brute force""]",,,,,,,,,
1906-B,,2600,"[""bitmasks"",""constructive algorithms"",""hashing""]",,,,,,,,,
1906-D,"[""Binary Search on Array""]",2800,"[""binary search"",""geometry""]",,,,,,,,,
1906-E,"[""Knapsack""]",1900,"[""constructive algorithms"",""dp""]",,,,,,,,,
1906-F,"[""Coordinate Compression"",""Segment Tree""]",2100,"[""data structures"",""sortings""]",,,,,,,,,
1906-G,,2900,"[""games"",""number theory""]",,,,,,,,,
1906-H,"[""2D DP"",""Permutations""]",2200,"[""combinatorics"",""dp""]",,,,,,,,,
1906-I,,2900,"[""graph matchings""]",,,,,,,,,
1906-J,"[""1D DP"",""Combinations""]",2100,"[""combinatorics"",""dp""]",,,,,,,,,
1906-K,,2500,"[""divide and conquer"",""math""]",,,,,,,,,
1906-M,,1700,"[""greedy"",""math""]",,,,,,,,,
1907-A,"[""Simulation""]",800,"[""implementation""]",,,,,,,,,
1907-B,"[""Simulation"",""Stack""]",1000,"[""data structures"",""implementation"",""strings""]",,,,,,,,,
1907-C,,1200,"[""constructive algorithms"",""greedy"",""math"",""strings""]",,,,,,,,,
1907-D,"[""Binary Search on Answer"",""Simulation""]",1400,"[""binary search"",""constructive algorithms""]",,,,,,,,,
1907-E,"[""Combinations""]",1600,"[""brute force"",""combinatorics"",""number theory""]",,,,,,,,,
1907-F,,1800,"[""greedy"",""sortings""]",,,,,,,,,
1907-G,,2200,"[""brute force"",""constructive algorithms"",""graphs"",""greedy"",""implementation""]",,,,,,,,,
1913-A,"[""Brute Force Enumeration""]",800,"[""implementation""]",,,,,,,,,
1913-B,,1000,"[""strings""]",,,,,,,,,
1913-C,,1300,"[""binary search"",""bitmasks"",""brute force"",""greedy""]",,,,,,,,,
1913-D,"[""1D DP"",""Monotonic Stack""]",2100,"[""data structures"",""divide and conquer"",""dp"",""trees""]",,,,,,,,,
1913-E,"[""Max Flow""]",2400,"[""flows"",""graphs""]",,,,,,,,,
1913-F,,2800,"[""binary search"",""data structures"",""hashing"",""string suffix structures"",""strings""]",,,,,,,,,
1916-A,"[""Divisors""]",800,"[""constructive algorithms"",""implementation"",""math"",""number theory""]",,,,,,,,,
1916-B,"[""Divisors"",""GCD""]",1000,"[""constructive algorithms"",""math"",""number theory""]",,,,,,,,,
1916-C,,1200,"[""constructive algorithms"",""games"",""greedy"",""implementation"",""math""]",,,,,,,,,
1916-E,"[""Segment Tree"",""Tree DFS""]",2300,"[""data structures"",""graphs"",""greedy"",""trees""]",,,,,,,,,
1916-F,"[""Connected Components"",""Graph Representation""]",2900,"[""constructive algorithms"",""graphs"",""greedy""]",,,,,,,,,
1916-G,"[""Tree DFS""]",3500,"[""divide and conquer"",""dp"",""number theory"",""trees""]",,,,,,,,,
1917-A,,800,"[""constructive algorithms"",""math""]",,,,,,,,,
1917-B,,1100,"[""brute force"",""combinatorics"",""data structures"",""dp"",""strings""]",,,,,,,,,
1917-C,"[""Brute Force Enumeration""]",1600,"[""brute force"",""greedy"",""implementation"",""math""]",,,,,,,,,
1917-D,,2300,"[""combinatorics"",""data structures"",""dp"",""implementation"",""math"",""number theory""]",,,,,,,,,
1917-F,"[""Knapsack"",""Tree Diameter""]",2500,"[""bitmasks"",""constructive algorithms"",""dp"",""trees""]",,,,,,,,,
192-A,"[""Binary Search on Array"",""Brute Force Enumeration""]",1300,"[""binary search"",""brute force"",""implementation""]",,,,,,,,,
192-B,"[""Simulation""]",1100,"[""brute force"",""implementation""]",,,,,,,,,
1922-A,,800,"[""constructive algorithms"",""implementation"",""strings""]",,,,,,,,,
1922-B,"[""Combinations"",""Coordinate Compression""]",1200,"[""combinatorics"",""constructive algorithms"",""math"",""sortings""]",,,,,,,,,
1922-C,"[""Prefix Sum""]",1300,"[""greedy"",""implementation"",""math""]",,,,,,,,,
1922-D,,1900,"[""brute force"",""data structures"",""dsu"",""implementation"",""math""]",,,,,,,,,
1922-E,,1800,"[""bitmasks"",""constructive algorithms"",""divide and conquer"",""greedy"",""math""]",,,,,,,,,
1922-F,"[""Interval DP""]",2500,"[""dp"",""graph matchings""]",,,,,,,,,
1923-A,,800,"[""greedy"",""implementation""]",,,,,,,,,
1923-B,"[""Greedy Sorting""]",1100,"[""dp"",""greedy"",""implementation""]",,,,,,,,,
1923-C,"[""Prefix Sum""]",1400,"[""constructive algorithms"",""greedy""]",,,,,,,,,
1923-D,,1800,"[""binary search"",""constructive algorithms"",""data structures"",""greedy"",""two pointers""]",,,,,,,,,
1923-E,,2000,"[""data structures"",""dp"",""dsu"",""graphs"",""trees""]",,,,,,,,,
1923-F,,2800,"[""binary search"",""brute force"",""greedy"",""hashing"",""implementation"",""string suffix structures"",""strings""]",,,,,,,,,
1926-A,"[""Simulation""]",800,"[""implementation""]",,,,,,,,,
1926-B,"[""Simulation""]",800,"[""geometry"",""implementation""]",,,,,,,,,
1926-C,"[""Prefix Sum""]",1200,"[""dp"",""implementation""]",,,,,,,,,
1926-D,"[""Bitmask Enumeration""]",1300,"[""bitmasks"",""greedy""]",,,,,,,,,
1926-E,,1500,"[""binary search"",""bitmasks"",""data structures"",""dp"",""implementation"",""math"",""number theory""]",,,,,,,,,
1926-F,,2200,"[""bitmasks"",""brute force"",""dp"",""graphs"",""implementation""]",,,,,,,,,
1926-G,,1900,"[""dp"",""flows"",""graphs"",""greedy"",""implementation"",""trees""]",,,,,,,,,
1933-A,,800,"[""greedy"",""math"",""sortings""]",,,,,,,,,
1933-B,"[""Modular Arithmetic""]",800,"[""implementation"",""math"",""number theory""]",,,,,,,,,
1933-C,"[""Brute Force Enumeration""]",1100,"[""brute force"",""implementation"",""math"",""number theory""]",,,,,,,,,
1933-D,,1200,"[""constructive algorithms"",""greedy"",""math"",""number theory"",""sortings""]",,,,,,,,,
1933-E,"[""Binary Search on Array"",""Prefix Sum""]",1500,"[""binary search"",""implementation"",""math"",""ternary search""]",,,,,,,,,
1933-F,"[""BFS""]",2100,"[""dp"",""graphs"",""shortest paths""]",,,,,,,,,
1933-G,,2300,"[""bitmasks"",""brute force"",""combinatorics"",""constructive algorithms"",""graphs"",""math""]",,,,,,,,,
1936-A,,1700,"[""bitmasks"",""constructive algorithms"",""greedy"",""interactive"",""math""]",,,,,,,,,
1936-B,,2000,"[""binary search"",""data structures"",""implementation"",""math"",""two pointers""]",,,,,,,,,
1936-C,,2400,"[""data structures"",""graphs"",""greedy"",""implementation"",""shortest paths"",""sortings""]",,,,,,,,,
1936-D,,3100,"[""binary search"",""bitmasks"",""data structures"",""greedy"",""two pointers""]",,,,,,,,,
1936-E,"[""Modular Arithmetic""]",3400,"[""divide and conquer"",""fft"",""math""]",,,,,,,,,
1936-F,"[""Distance Between Points""]",3300,"[""binary search"",""geometry""]",,,,,,,,,
1937-A,"[""Divisors""]",800,"[""implementation"",""math""]",,,,,,,,,
1937-B,"[""Simulation""]",1300,"[""dp"",""greedy"",""implementation""]",,,,,,,,,
1941-A,"[""Brute Force Enumeration""]",800,"[""brute force"",""math""]",,,,,,,,,
1941-B,,1000,"[""brute force"",""dp"",""greedy"",""math""]",,,,,,,,,
1941-C,"[""String Matching""]",900,"[""dp"",""greedy"",""strings""]",,,,,,,,,
1941-D,"[""State Simulation""]",1200,"[""dp"",""graphs"",""implementation""]",,,,,,,,,
1941-E,"[""1D DP"",""Sliding Window""]",1600,"[""binary search"",""data structures"",""dp"",""two pointers""]",,,,,,,,,
1941-F,"[""Binary Search on Array""]",1800,"[""binary search"",""greedy"",""sortings"",""two pointers""]",,,,,,,,,
1941-G,"[""BFS"",""Graph Representation""]",2000,"[""constructive algorithms"",""graphs"",""shortest paths""]",,,,,,,,,
1949-A,,3300,"[""brute force"",""dp"",""geometry"",""graphs"",""probabilities""]",,,,,,,,,
1949-B,"[""Binary Search on Answer""]",1500,"[""binary search"",""brute force"",""greedy"",""sortings""]",,,,,,,,,
1949-C,"[""Tree DFS""]",1900,"[""dp"",""graphs"",""greedy"",""trees""]",,,,,,,,,
1949-D,,2600,"[""constructive algorithms""]",,,,,,,,,
1949-E,,2900,"[""brute force"",""math""]",,,,,,,,,
1949-F,"[""Custom Comparator Sorting""]",2200,"[""greedy"",""sortings"",""trees""]",,,,,,,,,
1949-G,,2300,"[""graphs"",""greedy""]",,,,,,,,,
1949-H,"[""Difference Array""]",3100,"[""greedy"",""math""]",,,,,,,,,
1949-I,"[""Bipartite Graph Check"",""Distance Between Points""]",1800,"[""geometry"",""graph matchings"",""graphs""]",,,,,,,,,
1949-J,"[""BFS"",""Tree DFS""]",2600,"[""graphs"",""implementation"",""trees"",""two pointers""]",,,,,,,,,
1949-K,"[""Prefix Sum""]",2800,"[""constructive algorithms"",""math""]",,,,,,,,,
1951-A,,900,"[""constructive algorithms"",""greedy"",""math""]",,,,,,,,,
1951-B,"[""Simulation""]",1200,"[""binary search"",""data structures"",""greedy""]",,,,,,,,,
1951-C,"[""Custom Comparator Sorting"",""Greedy Sorting""]",1400,"[""greedy"",""math"",""sortings""]",,,,,,,,,
1951-D,,2000,"[""constructive algorithms"",""greedy"",""math""]",,,,,,,,,
1951-E,,2000,"[""brute force"",""constructive algorithms"",""divide and conquer"",""greedy"",""hashing"",""implementation"",""math"",""strings""]",,,,,,,,,
1951-F,"[""Fenwick Tree""]",2500,"[""constructive algorithms"",""data structures"",""greedy""]",,,,,,,,,
1951-G,"[""Expected Value"",""Modular Combinations""]",3100,"[""combinatorics"",""math"",""probabilities""]",,,,,,,,,
1951-H,,3200,"[""binary search"",""dp"",""games"",""greedy"",""trees""]",,,,,,,,,
1951-I,,3200,"[""binary search"",""constructive algorithms"",""flows"",""graphs"",""greedy""]",,,,,,,,,
1954-A,,900,"[""constructive algorithms"",""greedy"",""math""]",,,,,,,,,
1954-B,"[""Simulation""]",1200,"[""implementation"",""math""]",,,,,,,,,
1954-C,,1200,"[""greedy"",""math"",""number theory""]",,,,,,,,,
1954-D,"[""Knapsack""]",1800,"[""combinatorics"",""dp"",""math"",""sortings""]",,,,,,,,,
1954-F,"[""2D DP"",""GCD""]",3100,"[""combinatorics"",""dp"",""math""]",,,,,,,,,
1955-A,,800,"[""math""]",,,,,,,,,
1955-B,"[""Custom Comparator Sorting""]",1000,"[""constructive algorithms"",""data structures"",""implementation"",""sortings""]",,,,,,,,,
1955-C,,1300,"[""greedy"",""implementation"",""math""]",,,,,,,,,
1955-D,"[""Hash Map"",""Sliding Window""]",1400,"[""data structures"",""two pointers""]",,,,,,,,,
1955-E,"[""Prefix Sum""]",1700,"[""brute force"",""greedy"",""implementation"",""sortings""]",,,,,,,,,
1955-F,,1800,"[""dp"",""games"",""greedy"",""math"",""schedules""]",,,,,,,,,
1955-G,,1900,"[""brute force"",""dp"",""graphs"",""implementation"",""math"",""number theory""]",,,,,,,,,
1955-H,,2300,"[""bitmasks"",""brute force"",""constructive algorithms"",""dp"",""flows"",""graph matchings"",""shortest paths""]",,,,,,,,,
196-A,,1100,"[""greedy"",""strings""]",,,,,,,,,
196-B,"[""Graph Representation""]",2000,"[""graphs""]",,,,,,,,,
196-C,,2200,"[""constructive algorithms"",""divide and conquer"",""geometry"",""sortings"",""trees""]",,,,,,,,,
196-D,"[""String Matching""]",2800,"[""data structures"",""greedy"",""hashing"",""strings""]",,,,,,,,,
196-E,"[""Dijkstra"",""Graph Representation""]",2600,"[""dsu"",""graphs"",""shortest paths""]",,,,,,,,,
1965-A,,1400,"[""games"",""greedy"",""math"",""sortings""]",,,,,,,,,
1965-C,,2300,"[""constructive algorithms"",""greedy"",""strings""]",,,,,,,,,
1965-D,"[""Prefix Sum"",""Simulation""]",2900,"[""constructive algorithms""]",,,,,,,,,
1965-F,"[""Max Flow"",""Priority Queue""]",3300,"[""data structures"",""flows""]",,,,,,,,,
1968-A,"[""Divisors"",""GCD""]",800,"[""brute force"",""math"",""number theory""]",,,,,,,,,
1968-B,"[""Two Pointers on Sorted Array""]",800,"[""greedy"",""two pointers""]",,,,,,,,,
1968-C,,1000,"[""constructive algorithms"",""number theory""]",,,,,,,,,
1968-D,,1300,"[""brute force"",""games"",""graphs"",""greedy"",""math""]",,,,,,,,,
1968-F,"[""Binary Search on Array"",""Hash Map""]",1800,"[""binary search"",""data structures""]",,,,,,,,,
1968-G1,,1900,"[""binary search"",""data structures"",""dp"",""hashing"",""string suffix structures"",""strings""]",,,,,,,,,
1968-G2,,2200,"[""binary search"",""brute force"",""data structures"",""dp"",""hashing"",""math"",""string suffix structures"",""strings""]",,,,,,,,,
1969-A,,800,"[""constructive algorithms"",""implementation"",""math""]",,,,,,,,,
1969-B,,1000,"[""constructive algorithms"",""greedy""]",,,,,,,,,
1969-C,"[""2D DP""]",1700,"[""dp"",""implementation""]",,,,,,,,,
1969-D,"[""Custom Comparator Sorting"",""Priority Queue""]",1900,"[""data structures"",""greedy"",""math"",""sortings""]",,,,,,,,,
1969-E,,2400,"[""binary search"",""data structures"",""divide and conquer"",""dp"",""greedy""]",,,,,,,,,
1969-F,"[""1D DP"",""State Simulation""]",3000,"[""dp"",""greedy"",""hashing"",""implementation""]",,,,,,,,,
197-A,,1600,"[""constructive algorithms"",""games"",""math""]",,,,,,,,,
197-B,"[""GCD""]",1400,"[""math""]",,,,,,,,,
1970-A1,"[""Custom Comparator Sorting"",""Simulation""]",1000,"[""implementation"",""sortings""]",,,,,,,,,
1970-A2,"[""Simulation"",""Tree DFS""]",2400,"[""brute force"",""constructive algorithms"",""trees""]",,,,,,,,,
1970-A3,"[""Simulation"",""Tree DFS""]",2400,"[""constructive algorithms"",""trees""]",,,,,,,,,
1970-B1,"[""Simulation""]",1900,"[""constructive algorithms""]",,,,,,,,,
1970-B2,"[""Simulation""]",2100,"[""constructive algorithms""]",,,,,,,,,
1970-B3,"[""Simulation""]",2300,"[""constructive algorithms""]",,,,,,,,,
1970-C1,,1400,"[""games""]",,,,,,,,,
1970-C2,"[""Tree DFS"",""Tree DP""]",1700,"[""dp"",""games"",""graphs"",""trees""]",,,,,,,,,
1970-C3,"[""Tree DFS"",""Tree DP""]",1900,"[""dp"",""games"",""graphs"",""trees""]",,,,,,,,,
1970-D1,"[""Brute Force Enumeration""]",2100,"[""brute force"",""constructive algorithms"",""interactive"",""strings""]",,,,,,,,,
1970-E1,"[""2D DP""]",1800,"[""dp""]",,,,,,,,,
1970-E2,"[""2D DP""]",2000,"[""dp"",""matrices""]",,,,,,,,,
1970-E3,"[""2D DP""]",2200,"[""dp"",""matrices""]",,,,,,,,,
1970-F1,"[""Simulation"",""State Simulation""]",2300,"[""implementation""]",,,,,,,,,
1970-F2,"[""Simulation"",""State Simulation""]",2300,"[""implementation""]",,,,,,,,,
1970-F3,"[""Simulation"",""State Simulation""]",2300,"[""implementation""]",,,,,,,,,
1970-G1,"[""Tree DFS"",""Tree DP""]",1900,"[""graphs"",""trees""]",,,,,,,,,
1970-G2,,2200,"[""brute force"",""dp"",""graphs"",""trees""]",,,,,,,,,
1970-G3,,2400,"[""bitmasks"",""dp"",""graphs"",""trees""]",,,,,,,,,
1971-A,,800,"[""implementation"",""sortings""]",,,,,,,,,
1971-B,"[""Brute Force Enumeration""]",800,"[""implementation"",""strings""]",,,,,,,,,
1971-C,"[""Simulation""]",900,"[""implementation""]",,,,,,,,,
1971-D,,1100,"[""dp"",""greedy"",""implementation"",""sortings"",""strings""]",,,,,,,,,
1971-E,"[""Binary Search on Array""]",1500,"[""binary search"",""math"",""sortings""]",,,,,,,,,
1971-F,,1600,"[""binary search"",""brute force"",""geometry"",""graphs"",""implementation"",""math""]",,,,,,,,,
1971-G,"[""Custom Comparator Sorting"",""Hash Map"",""Priority Queue""]",1700,"[""data structures"",""dsu"",""sortings""]",,,,,,,,,
1971-H,"[""Strongly Connected Components""]",2100,"[""2-sat"",""graphs""]",,,,,,,,,
1978-A,"[""Simulation""]",800,"[""constructive algorithms"",""greedy"",""sortings""]",,,,,,,,,
1978-B,,800,"[""binary search"",""greedy"",""math"",""ternary search""]",,,,,,,,,
1978-D,"[""Prefix Sum""]",1600,"[""data structures"",""greedy"",""implementation"",""math""]",,,,,,,,,
1978-E,,2000,"[""brute force"",""data structures"",""dp"",""greedy"",""implementation""]",,,,,,,,,
1978-F,,2400,"[""data structures"",""dsu"",""graphs"",""number theory"",""two pointers""]",,,,,,,,,
1980-A,,800,"[""math""]",,,,,,,,,
1980-B,,800,"[""sortings""]",,,,,,,,,
1980-C,,1300,"[""constructive algorithms"",""greedy""]",,,,,,,,,
1980-D,"[""GCD""]",1400,"[""greedy"",""implementation"",""math"",""number theory""]",,,,,,,,,
1980-E,,1600,"[""constructive algorithms"",""data structures"",""greedy"",""hashing"",""implementation"",""math"",""matrices"",""sortings""]",,,,,,,,,
1980-F1,"[""Custom Comparator Sorting"",""Greedy Sorting""]",1900,"[""data structures"",""math"",""sortings""]",,,,,,,,,
1980-F2,"[""Custom Comparator Sorting""]",2400,"[""math"",""sortings""]",,,,,,,,,
1980-G,,2300,"[""bitmasks"",""data structures"",""graphs"",""greedy"",""strings"",""trees""]",,,,,,,,,
1981-A,"[""Divisors""]",800,"[""brute force"",""greedy"",""math""]",,,,,,,,,
1981-B,"[""Bitmask Enumeration""]",1300,"[""bitmasks"",""math""]",,,,,,,,,
1981-C,,1800,"[""bitmasks"",""brute force"",""constructive algorithms"",""greedy"",""implementation"",""math""]",,,,,,,,,
1981-E,"[""Greedy Sorting"",""Ordered Set""]",2600,"[""data structures"",""dsu"",""graphs"",""greedy""]",,,,,,,,,
1981-F,"[""Tree DFS"",""Tree DP""]",3000,"[""data structures"",""dp"",""trees""]",,,,,,,,,
1984-A,"[""Simulation""]",800,"[""constructive algorithms""]",,,,,,,,,
1984-B,"[""Brute Force Enumeration""]",1100,"[""implementation"",""math""]",,,,,,,,,
1984-C1,"[""1D DP"",""Binary Search on Array""]",1300,"[""dp"",""greedy"",""math""]",,,,,,,,,
1984-C2,"[""2D DP""]",1700,"[""combinatorics"",""dp"",""greedy"",""math""]",,,,,,,,,
1984-D,"[""String Matching"",""Suffix Automaton""]",2000,"[""brute force"",""hashing"",""implementation"",""math"",""string suffix structures"",""strings""]",,,,,,,,,
1984-E,"[""Greedy Sorting"",""Tree DP""]",2400,"[""dp"",""greedy"",""trees""]",,,,,,,,,
1984-F,"[""2D DP""]",2500,"[""brute force"",""dp"",""math""]",,,,,,,,,
1984-G,,3200,"[""constructive algorithms"",""implementation"",""sortings""]",,,,,,,,,
1984-H,,3300,"[""combinatorics"",""dp"",""geometry""]",,,,,,,,,
1985-A,,800,"[""implementation"",""strings""]",,,,,,,,,
1985-B,,800,"[""brute force"",""math"",""number theory""]",,,,,,,,,
1985-C,,1000,"[""greedy""]",,,,,,,,,
1985-D,,900,"[""implementation"",""math""]",,,,,,,,,
1985-E,,1200,"[""brute force"",""combinatorics"",""math""]",,,,,,,,,
1985-F,,1500,"[""binary search"",""data structures""]",,,,,,,,,
1985-G,,1600,"[""combinatorics"",""math"",""number theory""]",,,,,,,,,
