student_id,weak_kcs,n_weak,weakest_5,related_kcs
user5077,Sliding Window;geometry,2,geometry;Sliding Window;Distance Between Points;flows;dsu,sortings
user5086,Binary Lifting;Convex Hull;DP on DAG;Distance Between Points;Line Intersection;Max Flow;geometry;graph matchings,8,Line Intersection;geometry;Convex Hull;Distance Between Points;graph matchings,Orientation Test;Priority Queue;Sparse Table;Topological Sort;Tree DFS;dp;graphs;math;sortings
user5108,Fenwick Tree;graph matchings,2,Fenwick Tree;graph matchings;Min Cut;Segment Tree;Binary Search on Answer,data structures;sortings
user511,,0,Max Flow;flows;graph matchings;Interval DP;Tree DFS,
user5111,geometry;graph matchings,2,geometry;graph matchings;Min Cut;DFS;Cycle Detection,
user5119,graph matchings,1,graph matchings;Orientation Test;Line Intersection;Distance Between Points;flows,
user5142,Fast Exponentiation;Hash Map;Permutations;geometry,4,Permutations;Hash Map;Fast Exponentiation;geometry;Tree Diameter,data structures;math
user5156,,0,flows;graphs;Tree DP;Stack;Hash Map,
user5167,Sliding Window;divide and conquer;dp;graphs;shortest paths;trees;two pointers,7,divide and conquer;shortest paths;trees;dp;graphs,Recursion;brute force;data structures;sortings
user5187,BFS;Graph Representation;Line Intersection;geometry;shortest paths,5,shortest paths;Graph Representation;Line Intersection;BFS;geometry,Distance Between Points;Orientation Test;graphs
user5195,Backtracking;Prime Sieve;State Simulation;bitmasks;data structures;dsu;interactive,7,dsu;Prime Sieve;bitmasks;interactive;data structures,Queue;Recursion;Simulation;Stack;brute force;math
user5198,flows,1,flows;geometry;Ordered Set;Distance Between Points;Line Intersection,graphs;shortest paths
user520,Distance Between Points;geometry,2,geometry;Distance Between Points;graph matchings;ternary search;chinese remainder theorem,math
user5202,binary search,1,binary search;Binary Search on Array;trees;graphs;sortings,sortings
user5204,Bitmask Enumeration;DP on DAG;Hash Map;binary search;flows;geometry;two pointers,7,two pointers;Bitmask Enumeration;DP on DAG;flows;Hash Map,Topological Sort;data structures;dp;graphs;math;shortest paths;sortings
user5210,Hash Map;divide and conquer;games;graph matchings;graphs;shortest paths;trees,7,shortest paths;trees;graphs;graph matchings;games,combinatorics;data structures;dp;math
user5217,,0,Tree Diameter;Knapsack;flows;graphs;number theory,
user522,,0,strings;Hash Map;Tree DFS;dp;Binary Search on Array,
user5235,1D DP;Binary Lifting;Dijkstra;Fenwick Tree;Tree DP;binary search;data structures;divide and conquer;graphs;shortest paths,10,shortest paths;Binary Lifting;Dijkstra;graphs;Fenwick Tree,Graph Representation;Priority Queue;Recursion;Sparse Table;Tree DFS;dp;sortings
user5236,Max Flow;flows,2,Max Flow;flows;graph matchings;graphs;Distance Between Points,Priority Queue;graphs;shortest paths
user5251,Dijkstra;Distance Between Points;Orientation Test;Polygon Area;shortest paths,5,Polygon Area;Orientation Test;shortest paths;Distance Between Points;Dijkstra,Graph Representation;Priority Queue;graphs;math
user5254,Line Intersection;flows;graph matchings,3,flows;graph matchings;Line Intersection;Polygon Area;2-sat,Distance Between Points;Orientation Test;graphs;shortest paths
user5259,,0,graph matchings;geometry;binary search;Priority Queue;shortest paths,
user5274,Queue;Tree DFS;Tree DP;divide and conquer;trees,5,Tree DP;Tree DFS;Queue;trees;divide and conquer,DFS;Stack;data structures;dp;graphs
user5276,Tree DP,1,Tree DP;graph matchings;2-sat;Polygon Area;Distance Between Points,Tree DFS;dp
user5288,Max Flow;flows;graph matchings;string suffix structures,4,Max Flow;string suffix structures;flows;graph matchings;hashing,Priority Queue;binary search;graphs;shortest paths;sortings;strings
user5303,DFS;Prime Sieve;Tree DFS;Tree DP;divide and conquer;flows;geometry;graph matchings;graphs;trees,10,divide and conquer;Prime Sieve;Tree DFS;flows;graphs,Graph Representation;data structures;dp;math;shortest paths
user533,Convex Hull;Line Intersection;geometry;graph matchings,4,geometry;Line Intersection;Convex Hull;graph matchings;Min Cut,Distance Between Points;Orientation Test;sortings
user5332,Multiset;geometry,2,geometry;Multiset;flows;Meet-in-the-middle;Priority Queue,Hash Map;data structures
user5334,Priority Queue,1,Priority Queue;dsu;Greedy Sorting;Tree Diameter;Sqrt Decomposition,Queue;Stack
user5338,,0,string suffix structures;geometry;flows;hashing;graph matchings,
user5356,Bitmask DP;Distance Between Points;Knapsack;Meet-in-the-middle,4,Bitmask DP;Knapsack;Meet-in-the-middle;Distance Between Points;graphs,1D DP;2D DP;bitmasks;brute force;dp;math
user536,BFS;Bitmask Enumeration;Convex Hull;Ordered Set;bitmasks;divide and conquer;dsu;flows;geometry;shortest paths;string suffix structures;trees,12,geometry;Bitmask Enumeration;shortest paths;Convex Hull;BFS,Distance Between Points;Graph Representation;Orientation Test;Queue;Stack;binary search;brute force;data structures;dp;graphs;math;sortings;strings
user5373,2-sat;Polygon Area;Stack;divide and conquer;dsu;games;geometry;graph matchings;graphs;shortest paths;ternary search;trees,12,Polygon Area;shortest paths;graphs;graph matchings;2-sat,Binary Search on Answer;Distance Between Points;Queue;Strongly Connected Components;combinatorics;data structures;dp;math
user5397,Orientation Test;geometry;graph matchings,3,geometry;graph matchings;Orientation Test;Max Flow;flows,Distance Between Points
user5409,Binary Search on Answer;Binary Search on Array;Monotonic Stack;Tree DFS;binary search;data structures;divide and conquer;flows;graphs;shortest paths;string suffix structures;trees,12,divide and conquer;trees;shortest paths;graphs;binary search,DFS;Stack;dp;sortings;strings
user5424,Binary Search on Array;Max Flow;String Matching;binary search;data structures;graphs;hashing,7,graphs;binary search;hashing;String Matching;Binary Search on Array,Hash Map;Priority Queue;sortings;strings
user5425,geometry,1,geometry;graph matchings;Interval DP;2D DP;Strongly Connected Components,
user5429,BFS;Coordinate Compression;Min Cut;binary search;brute force;data structures;divide and conquer;flows;graphs;greedy;shortest paths;sortings;ternary search;trees,14,shortest paths;divide and conquer;trees;BFS;binary search,Binary Search on Answer;Graph Representation;Max Flow;dp;implementation;math
user5459,Binary Lifting;KMP;divide and conquer;games;graphs;hashing;shortest paths;string suffix structures;trees,9,Binary Lifting;hashing;shortest paths;string suffix structures;KMP,Hash Map;Prefix Function;Sparse Table;String Matching;Tree DFS;binary search;combinatorics;data structures;dp;math;sortings;strings
user547,,0,geometry;flows;Bipartite Graph Check;Ordered Set;graphs,
user5487,data structures;dsu;two pointers,3,two pointers;data structures;dsu;graphs;number theory,Queue;Stack
user5491,,0,geometry;graph matchings;Distance Between Points;Connected Components;Bipartite Graph Check,
user5494,Distance Between Points;Priority Queue;geometry;graph matchings;shortest paths,5,Distance Between Points;geometry;graph matchings;shortest paths;Priority Queue,Queue;Stack;graphs;math
user5497,,0,geometry;divide and conquer;hashing;2-sat;graph matchings,
user5500,2-sat;Cycle Detection;DFS;Graph Representation;Max Flow;Polygon Area;Topological Sort;flows;geometry;graphs;hashing;shortest paths;string suffix structures;trees,14,Graph Representation;geometry;DFS;Cycle Detection;string suffix structures,BFS;Connected Components;Distance Between Points;Hash Map;Priority Queue;Strongly Connected Components;binary search;data structures;sortings;strings
user5515,Bipartite Graph Check;Connected Components;data structures;dsu;flows;graphs;shortest paths,7,Bipartite Graph Check;graphs;dsu;flows;shortest paths,BFS;DFS;Queue;Stack
user5516,Priority Queue;data structures,2,data structures;Priority Queue;Bitmask Enumeration;sortings;bitmasks,Queue;Stack
user5521,Tree DP,1,Tree DP;trees;ternary search;Cycle Detection;graphs,Tree DFS;dp
user5533,Tree DFS;Tree DP;binary search;graphs;hashing;trees;two pointers,7,trees;Tree DP;Tree DFS;two pointers;binary search,DFS;Hash Map;data structures;dp;sortings;strings
user5536,Interval DP;string suffix structures,2,Interval DP;string suffix structures;geometry;interactive;hashing,2D DP;binary search;sortings;strings
user5539,Dijkstra;Stack;Tree DFS;geometry;shortest paths;trees,6,Dijkstra;Tree DFS;Stack;shortest paths;trees,DFS;Graph Representation;Priority Queue;data structures;graphs
user5550,Binary Search on Array;DFS;Fenwick Tree;Ordered Set;Prefix Sum;Segment Tree;Simulation;Tree DFS;Tree DP;binary search;data structures;divide and conquer;graphs;hashing;interactive;string suffix structures;strings;trees,18,string suffix structures;Fenwick Tree;hashing;Tree DP;trees,Graph Representation;Hash Map;Recursion;Stack;dp;sortings
user5558,geometry;interactive,2,geometry;interactive;Max Flow;Fenwick Tree;Stack,Simulation
user5560,Bitmask DP;Digit DP;Graph Representation;Line Intersection;geometry;graph matchings,6,Line Intersection;geometry;graph matchings;Graph Representation;Digit DP,1D DP;Distance Between Points;Orientation Test;bitmasks
user5566,Dijkstra,1,Dijkstra;geometry;2-sat;Graph Representation;Bipartite Graph Check,Graph Representation;Priority Queue
user5567,Bitmask DP;Knapsack;Orientation Test;Tree Diameter;geometry,5,Tree Diameter;Knapsack;geometry;Bitmask DP;Orientation Test,1D DP;2D DP;Distance Between Points;Tree DFS;bitmasks
user5577,,0,graph matchings;strings;trees;geometry;two pointers,
user5578,Line Intersection;divide and conquer;games;geometry;ternary search,5,Line Intersection;ternary search;divide and conquer;games;geometry,Binary Search on Answer;Distance Between Points;Orientation Test;combinatorics;dp;graphs;math
user5591,geometry,1,geometry;graph matchings;2-sat;Max Flow;flows,
user5603,geometry,1,geometry;graph matchings;Distance Between Points;2-sat;flows,
user5617,,0,geometry;graphs;Tree DFS;Binary Search on Array;interactive,
user5618,,0,geometry;flows;graph matchings;Max Flow;Interval DP,
user5639,DP on DAG;flows;geometry,3,DP on DAG;flows;geometry;graph matchings;Max Flow,Topological Sort;dp;graphs;shortest paths
user5641,2-sat;Ordered Set;binary search;graphs;interactive;shortest paths;trees;two pointers,8,shortest paths;interactive;Ordered Set;graphs;binary search,Simulation;Strongly Connected Components;data structures;sortings
user5666,Bipartite Graph Check;Convex Hull;Distance Between Points;Line Intersection;Longest Increasing Subsequence;Max Flow;Orientation Test;Polygon Area;geometry;graph matchings;hashing;string suffix structures,12,Line Intersection;Polygon Area;Orientation Test;geometry;graph matchings,1D DP;BFS;DFS;Hash Map;Priority Queue;binary search;graphs;math;sortings;strings
user5674,Line Intersection;geometry,2,Line Intersection;geometry;graph matchings;flows;2-sat,Distance Between Points;Orientation Test
user5676,,0,graphs;dsu;strings;dp;Sliding Window,
user5687,geometry,1,geometry;flows;Tree DP;shortest paths;Binary Search on Answer,
user569,data structures;dsu;two pointers,3,dsu;two pointers;data structures;trees;graphs,Queue;Stack
user5700,,0,Orientation Test;Priority Queue;Difference Array;flows;Hash Map,
user5717,Brute Force Enumeration;Graph Representation;Hash Map;binary search;bitmasks;brute force;data structures;divide and conquer;dsu;graph matchings;graphs;trees,12,Graph Representation;graphs;trees;divide and conquer;graph matchings,Queue;Stack;dp;implementation;math;sortings
user572,Distance Between Points;Priority Queue;geometry;shortest paths,4,Priority Queue;shortest paths;geometry;Distance Between Points;Dijkstra,Queue;Stack;graphs;math
user5722,Dijkstra;shortest paths,2,shortest paths;Dijkstra;geometry;Distance Between Points;graph matchings,Graph Representation;Priority Queue;graphs
user5726,Binary Search on Array;Brute Force Enumeration;Segment Tree;binary search;brute force;data structures;divide and conquer;dp;flows;greedy;interactive;shortest paths;trees;two pointers,14,data structures;divide and conquer;binary search;two pointers;Segment Tree,Recursion;Simulation;graphs;implementation;math;sortings
user5727,Convex Hull;Orientation Test;flows;geometry,4,Orientation Test;geometry;Convex Hull;flows;Max Flow,Distance Between Points;graphs;shortest paths;sortings
user5741,Tree DP;geometry;shortest paths;string suffix structures;trees,5,string suffix structures;shortest paths;Tree DP;geometry;trees,Tree DFS;binary search;data structures;dp;graphs;sortings;strings
user5776,ternary search,1,ternary search;flows;graph matchings;Binary Search on Answer;Hash Map,Binary Search on Answer
user5778,DFS;Deque;Longest Increasing Subsequence;flows;geometry,5,Longest Increasing Subsequence;geometry;Deque;flows;DFS,1D DP;Graph Representation;Queue;Stack;graphs;shortest paths
user5784,Distance Between Points;geometry,2,geometry;Distance Between Points;Orientation Test;graph matchings;flows,math
user5795,Binary Search on Array;geometry;graphs;trees,4,graphs;trees;geometry;Binary Search on Array;games,data structures;sortings
user5808,2D DP;geometry,2,geometry;2D DP;Polygon Area;Distance Between Points;Tree DP,1D DP
user5821,Binary Search on Array;Dijkstra;shortest paths,3,Dijkstra;shortest paths;Binary Search on Array;Max Flow;graph matchings,Graph Representation;Priority Queue;graphs;sortings
user5828,Line Intersection;Suffix Automaton;geometry;string suffix structures,4,string suffix structures;Line Intersection;geometry;Suffix Automaton;shortest paths,Distance Between Points;Orientation Test;String Matching;Z Algorithm;binary search;sortings;strings
user5830,BFS;graph matchings;graphs;shortest paths,4,shortest paths;BFS;graph matchings;graphs;flows,Graph Representation
user5832,,0,Simulation;Difference Array;graphs;constructive algorithms;Graph Representation,
user5839,Orientation Test;geometry,2,geometry;Orientation Test;Convex Hull;Line Intersection;Distance Between Points,Distance Between Points
user584,Binary Lifting;Fenwick Tree;String Matching;Two Pointers on Sorted Array;flows;string suffix structures;trees,7,Binary Lifting;trees;Two Pointers on Sorted Array;Fenwick Tree;string suffix structures,Sparse Table;Tree DFS;binary search;data structures;graphs;shortest paths;sortings;strings
user5850,Ordered Set;geometry;graph matchings;shortest paths,4,shortest paths;graph matchings;Ordered Set;geometry;Polygon Area,data structures;graphs
user5854,graph matchings,1,graph matchings;Fenwick Tree;string suffix structures;Ordered Set;Cycle Detection,
user5857,Dijkstra;Graph Representation;Priority Queue;Simulation;graph matchings;graphs;hashing;shortest paths;string suffix structures;strings,10,Graph Representation;Dijkstra;Priority Queue;graphs;shortest paths,Hash Map;Queue;Stack;binary search;data structures;sortings
user5861,geometry,1,geometry;Polygon Area;graph matchings;Max Flow;flows,
user5866,Binary Search on Answer;binary search,2,Binary Search on Answer;binary search;interactive;number theory;geometry,Binary Search on Array;sortings
